Name,Type,GT,Dwt,Built,LOA (m),Status,Owner,Group Owner,Operator,Flag State,SOx Scrubber Status,Main Engine Fuel Type,Power Type,Total Installed Diesel Cap. (kW),TEU,Auxiliary Engine 1 (mkW),Main Engine 1 (mkW),Main Bunker Fuel Type,Ancillary Engine Fuel Type,Design Speed,Main Consumption at Design Speed (tpd),Ice Class Equivalent (Fi-Sw),Ice_class_level,Price_NB,Ice Class (Ind),Main Engine Model,Main Engine Model Series,Power Type,SFC Vessel Types,OFC Vessel Types,Main Engine Model Designer,Speed (knots),Draught (m),Beam (m),Main Engine Model Designer group,Builder Country/Region,Owner Nationality/Region,Hull No,Fleet Type,Consumption (tpd)
Katyavala,Oil Bunkering Tanker,4568,6190,2009,102.7,In Service,Trafigura,Trafigura,Trafigura,Panama,,,Diesel 4-Stroke,,,888,2610,Unspec,,,,,0,,N,9H25/33P,25/33,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,HHI-EMD (HiMSEN),12.3,6.5,17.8,Hyundai HI Group,China P.R.,Netherlands,FS1005,Product Tankers,9.8
Sheba,Oil Bunkering Tanker,4568,5500,2009,102.7,In Service,Delmar Petroleum,Delmar Petroleum,Delmar Petroleum,Nigeria,,,Diesel 4-Stroke,,,888,2610,Unspec,,,,,0,,N,9H25/33P,25/33,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,HHI-EMD (HiMSEN),12.3,6.5,17.8,Hyundai HI Group,China P.R.,Nigeria,FS1006,Product Tankers,9.8
Mumbai,Oil Bunkering Tanker,4568,5500,2009,102.7,In Service,Waruna Nusa Sentana,Waruna Group,SK Shipping,Niue,,,Diesel 4-Stroke,,,888,2610,Unspec,,,,,0,,N,9H25/33P,25/33,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,HHI-EMD (HiMSEN),12.3,6.5,17.8,Hyundai HI Group,China P.R.,Indonesia,FS1009,Product Tankers,9.8
CPTN Kostas,Oil Bunkering Tanker,4568,6190,2010,102.7,In Service,Interbunker Assets,Interbunker Assets,Interbunker Assets,Greece,,,Diesel 4-Stroke,,,888,2610,Unspec,,,,,0,,N,9H25/33P,25/33,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,HHI-EMD (HiMSEN),12.3,6.5,17.8,Hyundai HI Group,China P.R.,Cyprus,FS1011,Product Tankers,9.8
Colossus,Oil Bunkering Tanker,4568,6141,2011,102.7,In Service,Shipmate,Shipmate,Shipmate,St. Kitts & N.,,,Diesel 4-Stroke,,,888,2610,Unspec,,,,,0,,N,9H25/33P,25/33,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,HHI-EMD (HiMSEN),12.3,6.5,17.8,Hyundai HI Group,China P.R.,Singapore,FS1014,Product Tankers,9.8
YC Clover,Chem Parcel Tanker,5667,8981,2008,114.4,In Service,Young Chang Ent,Young Chang Ent,Young Chang Ent,Panama,,IFO 380,Diesel 2-Stroke,,,,3900,Unspec,,,,,0,,N,6L35MC6.1,L35,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W.,13.5,7.81,18.2,MAN Energy Solutions,South Korea,South Korea,102,Chemical Tankers,
Konstantin Jacob,Product Carrier,43904,75598,2011,228.6,In Service,Jacob Tankschiff,Ernst Jacob,Navig8 Tankers,Liberia,,IFO 380,Diesel 2-Stroke,,,2400,13560,IFO 380,,,,,0,56,N,6S60MC-C7.2,S60,Diesel 2-Stroke,"Panamax Tankers 55-84,999 dwt",,MAN B. & W.,,14.7,32.26,MAN Energy Solutions,China P.R.,Germany,PC760-19,Product Tankers,
Ivory Ray,Chem Parcel Tanker,11987,19996,2011,146.19,In Service,Eastern Pacific Shpg,Eastern Pacific Shpg,Ace Quantum,Liberia,,IFO 180,Diesel 2-Stroke,,,2400,6150,MDO,,,,,0,,N,6S42MC7.2,S42,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,,9.5,24.2,MAN Energy Solutions,Japan,Singapore,1286,Chemical Tankers,
Nordic Aki,Chem Parcel Tanker,9699,14701,2011,134.3,In Service,MOL Nordic Tankers,Mitsui OSK Lines,MOL Nordic Tankers,Danish Int'l,,IFO 380,Diesel 2-Stroke,,,1830,6146,IFO 380,,,,,0,,N,6S42MC7.2,S42,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,14.7,8.92,22.4,MAN Energy Solutions,Japan,Japan,1285,Chemical Tankers,
Taekyung Nina,Chem Parcel Tanker,4067,5741,2008,105.6,In Service,Lodestar Marine,Lodestar Marine,Viko Offshore,South Korea,,IFO 180,Diesel 4-Stroke,,,,2880,IFO 380,,,,,0,,N,9M32,M32,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MaK,13,6.61,16.6,Caterpillar,South Korea,South Korea,101,Chemical Tankers,10.52
Flourish,Oil Bunkering Tanker,5284,9027,2008,110,In Service,Hong Lam Marine,Hong Lam Marine,,Malaysia,,,Diesel 4-Stroke,,,,3240,Unspec,,,,,0,,N,8DKM-32,DKM,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Daihatsu,12,7.9,18.6,Daihatsu,China P.R.,Singapore,62016,Product Tankers,
Ghinah,Tanker,162863,319141,2010,333,In Service,Bahri,Bahri,Bahri,Saudi Arabia,,IFO 380,Diesel 2-Stroke,,,5130,29366,MDO,,,,,0,150,N,6S90MC-C7.2,S90,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,MAN B. & W.,,22.52,60,MAN Energy Solutions,South Korea,Saudi Arabia,5320,Crude Tankers,
Nisalah,Tanker,162863,319141,2010,333.08,In Service,Bahri,Bahri,Bahri,Saudi Arabia,,IFO 380,Diesel 2-Stroke,,,5130,29346,MDO,,,,,0,150,N,6S90MC-C7.2,S90,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,MAN B. & W.,,22.52,60.24,MAN Energy Solutions,South Korea,Saudi Arabia,5321,Crude Tankers,
Farhah,Tanker,162863,319286,2010,333,In Service,Bahri,Bahri,Bahri,Saudi Arabia,,IFO 380,Diesel 2-Stroke,,,3420,29346,MDO,,,,,0,150,N,6S90MC-C7.2,S90,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,MAN B. & W.,,22.52,60,MAN Energy Solutions,South Korea,Saudi Arabia,5322,Crude Tankers,
Rebecca Schulte,Chem Parcel Tanker,19793,25620,2011,177.56,In Service,Schulte Group,Schulte Group,Navig8 Chemicals,Singapore,,IFO 380,Diesel 2-Stroke,,,3420,8730,IFO 380,,,,,0,45,N,6RTA48T-D,RTA48,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,Wartsila 2-stroke,15.5,9.18,27.4,CSSC,China P.R.,Germany,MD091-25000-01,Chemical Tankers,
Advantage Atom,Tanker,61342,115934,2011,248.97,In Service,Advantage Tankers,Advantage Tankers,Advantage Tankers,Marshall Is.,Pending,IFO 380,Diesel 2-Stroke,,,2640,13560,,,,,,0,,N,6S60MC-C7.2,S60,Diesel 2-Stroke,"Aframax Crude 85-124,999 dwt",,MAN B. & W.,15,15.02,43.8,MAN Energy Solutions,South Korea,Switzerland,1805,Crude Tankers,
Peary Spirit,Shuttle Tanker,66563,109289,2011,248.56,In Service,Teekay Shuttle,Teekay Offshore,Equinor,Bahamas,,IFO 380,Diesel 2-Stroke,,,10136,18960,,,,,,0,,N,6S50MC-C8.2,S50,Diesel 2-Stroke,"Aframax Crude 85-124,999 dwt",Shuttle Tanker,MAN B. & W.,14.6,15.02,43.8,MAN Energy Solutions,South Korea,Canada,1827,Crude Tankers,
Leale,Chem Parcel Tanker,4850,7312,2008,112,In Service,Elbana di Nav,Elbana di Nav,Elbana di Nav,Italy,,IFO 380,Diesel 4-Stroke,,,,4320,,,,,,0,,N,9M32,M32,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MaK,14.5,7.38,16.8,Caterpillar,Italy,Italy,241,Chemical Tankers,
New Wisdom,Tanker,164680,317960,2011,333,In Service,China VLCC,China Merchants,China VLCC,Hong Kong,,IFO 380,Diesel 2-Stroke,,,4080,29340,IFO 380,,,,,0,,N,6S90MC-C7.2,S90,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,MAN B. & W.,16.1,22.6,60,MAN Energy Solutions,China P.R.,China P.R.,1183,Crude Tankers,
New Horizon,Tanker,164680,318227,2012,333,In Service,China VLCC,China Merchants,China VLCC,Hong Kong,,IFO 380,Diesel 2-Stroke,,,4080,29340,IFO 380,,,,,0,,N,6S90MC-C7.2,S90,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,MAN B. & W.,16.1,22.6,60,MAN Energy Solutions,China P.R.,China P.R.,1185,Crude Tankers,
New Aspire,Tanker,157053,296951,2011,329.95,In Service,China VLCC,China Merchants,China VLCC,Hong Kong,,IFO 380,Diesel 2-Stroke,,,3420,25480,,,,,,0,,N,7S80MC6.2,S80,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,MAN B. & W.,,21.5,60.01,MAN Energy Solutions,China P.R.,China P.R.,T3000-33,Crude Tankers,
Nuri Chemist,Chem Parcel Tanker,2583,3968,2010,88.6,In Service,KSS Line,KSS Line,KSS Line,Panama,,IFO 380,Diesel 4-Stroke,,,,2427,Unspec,,,,,0,,N,6LH41L,LH41,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Hanshin,13.2,6.01,14.6,Hanshin,Japan,South Korea,1283,Chemical Tankers,9.4
UACC Mansouria,Chem Parcel Tanker,29279,45293,2013,183,In Service,UACC,United Arab Shipping,Navig8 Shipmgmt,Marshall Is.,,IFO 180,Diesel 2-Stroke,,,2640,9473,IFO 380,,,,,0,61,N,6S50MC-C8.2,S50,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,14,12.15,32.2,MAN Energy Solutions,South Korea,Kuwait,546,Chemical Tankers,
UACC Marah,Chem Parcel Tanker,29279,45249,2013,183,In Service,UACC,United Arab Shipping,Navig8 Shipmgmt,Marshall Is.,,IFO 180,Diesel 2-Stroke,,,2640,9473,IFO 380,,,,,0,61,N,6S50MC-C8.2,S50,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,14,12.15,32.2,MAN Energy Solutions,South Korea,Kuwait,547,Chemical Tankers,
Navig8 Universe,Chem Parcel Tanker,29279,45313,2013,183,In Service,Ocean Yield,Aker ASA,Navig8 Chemicals,Marshall Is.,Fitted,IFO 180,Diesel 2-Stroke,,,2640,9473,IFO 380,,,,,0,61,N,6S50MC-C8.2,S50,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,14,12.15,32.23,MAN Energy Solutions,South Korea,Norway,548,Chemical Tankers,
Crude Centurion,Tanker,62775,112871,2010,249.96,In Service,Stealth Maritime,Stealth Maritime,Stealth Maritime,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,2910,15820,IFO 380,,,,,0,,N,7S60MC-C7.2,S60,Diesel 2-Stroke,"Aframax Crude 85-124,999 dwt",,MAN B. & W.,14,14.82,44,MAN Energy Solutions,China P.R.,Greece,311517,Crude Tankers,47
BTS Elizabeth,Chem Parcel Tanker,5589,8063,2010,113.06,In Service,BTS Tankers,BTS Tankers,BTS Tankers,Singapore,,IFO 380,Diesel 2-Stroke,,,,3900,,,,,,0,,N,6L35MC6.2,L35,Diesel 2-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN B. & W.,13,7.46,18.2,MAN Energy Solutions,South Korea,Singapore,418,Chemical Tankers,
Bani Yas,Product Carrier,42538,74913,2010,228,In Service,ADNOC Log & Serv,ADNOC,ADNOC Log & Serv,Liberia,,IFO 180,Diesel 2-Stroke,,,,11060,IFO 380,,,,,0,65,N,7S50MC-C8.2,S50,Diesel 2-Stroke,"Panamax Tankers 55-84,999 dwt",,MAN B. & W.,15,14.3,32.24,MAN Energy Solutions,South Korea,U.A.E.,4010,Product Tankers,
Yamilah-III,Product Carrier,42538,74866,2011,228,In Service,ADNOC Log & Serv,ADNOC,ADNOC Log & Serv,Liberia,,IFO 180,Diesel 2-Stroke,,,,11060,IFO 380,,,,,0,65,N,7S50MC-C8.2,S50,Diesel 2-Stroke,"Panamax Tankers 55-84,999 dwt",,MAN B. & W.,15.6,14.3,32.24,MAN Energy Solutions,South Korea,U.A.E.,4015,Product Tankers,
Mezaira'a,Product Carrier,42538,74854,2011,228,In Service,ADNOC Log & Serv,ADNOC,ADNOC Log & Serv,Liberia,,IFO 180,Diesel 2-Stroke,,,,11060,IFO 380,,,,,0,65,N,7S50MC-C8.2,S50,Diesel 2-Stroke,"Panamax Tankers 55-84,999 dwt",,MAN B. & W.,15,14.3,32.24,MAN Energy Solutions,South Korea,U.A.E.,4016,Product Tankers,
Mississippi Star,Chem Parcel Tanker,8537,13019,2010,128.6,In Service,Valloeby Shipping,Valloeby Shipping,Furetank Chart,Malta,,IFO 380,Diesel 2-Stroke,,,2400,4440,IFO 380,,,,,0,,N,6S35MC7.2,S35,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,13.5,8.71,20.4,MAN Energy Solutions,South Korea,Malta,273,Chemical Tankers,17.1
Murray Star,Chem Parcel Tanker,8539,13019,2011,128.6,In Service,Valloeby Shipping,Valloeby Shipping,Furetank Chart,Malta,,IFO 380,Diesel 2-Stroke,,,2400,4440,IFO 380,,,,,0,,N,6S35MC7.2,S35,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,13.5,8.71,20.4,MAN Energy Solutions,South Korea,Malta,274,Chemical Tankers,17.1
Botafogo,Product Carrier,58418,106892,2010,243.8,In Service,Cardiff Marine,Cardiff Marine,Cardiff Marine,Malta,Fitted,IFO 380,Diesel 2-Stroke,,,2580,13551,IFO 380,,15,,,0,,N,6S60MC-C7.2,S60,Diesel 2-Stroke,"Aframax Products 85-124,999 dwt",,MAN B. & W.,14.6,15.12,42.03,MAN Energy Solutions,China P.R.,Greece,1088,Product Tankers,46.3
Sara H,Product Carrier,6183,9000,2010,117.6,In Service,Navios Logistics,Navios Holdings,Navios Logistics,Panama,,IFO 380,Diesel 4-Stroke,,,1350,3307,Unspec,,,,,0,,N,6DKM-36,DKM,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Daihatsu,14,7.5,19,Daihatsu,China P.R.,Greece,SL22,Product Tankers,
Glenda Meryl,Chemical & Oil Carrier,29130,47251,2011,183.17,In Service,ST Shipping & Trans,Glencore,ST Shipping & Trans,Liberia,,IFO 380,Diesel 2-Stroke,,,2340,8598,IFO 380,,,,,0,,N,6S50MC-C7.1,S50,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,14.5,12.22,32.2,MAN Energy Solutions,South Korea,Switzerland,2201,Product Tankers,
Blue Crystal,Chemical Bulk Tanker,11271,16483,2011,144,In Service,Union Maritime Ltd,Union Maritime Ltd,Tune Chemical,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,2248,4440,IFO 380,,,,,0,,N,6S35MC7.2,S35,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,13,8.8,23,MAN Energy Solutions,China P.R.,United Kingdom,SF050211,Chemical Tankers,
Bintang Samudra T,Chemical Bulk Tanker,11438,16872,2010,144.71,In Service,Putra Utama,Soechi Lines,Putra Utama,Indonesia,,IFO 380,Diesel 2-Stroke,,,1650,4440,MDO,,,,,0,,N,6S35MC7.2,S35,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,13,8.8,23,MAN Energy Solutions,China P.R.,Indonesia,HY002,Chemical Tankers,16.9
Navig8 Constellation,Chem Parcel Tanker,29279,45000,2013,183,In Service,Ocean Yield,Aker ASA,Navig8 Chemicals,Marshall Is.,Fitted,IFO 380,Diesel 2-Stroke,,,2100,9473,IFO 380,,,,,0,,N,6S50MC-C8.2,S50,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,14,12.15,32.2,MAN Energy Solutions,South Korea,Norway,549,Chemical Tankers,
Ateela 1,Chemical Bulk Tanker,5031,6436,2009,99.6,In Service,Qeshm Ramouz,Qeshm Ramouz,Qeshm Ramouz,Iran,,IFO 380,Diesel 4-Stroke,,,861,3236,Unspec,,,,,0,,N,6DKM-26F,DKM,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Daihatsu,12,6.51,18,Daihatsu,China P.R.,Iran,SP0604,Chemical Tankers,11.2
United Venture,Product Carrier,5034,6365,2012,99.6,Idle,Great Nigeria,Great Nigeria,,Marshall Is.,,,Diesel 4-Stroke,,,,2970,Unspec,,12,,,0,,N,9M25C,M25,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,MaK,12,6.51,18,Caterpillar,China P.R.,Nigeria,SP12,Product Tankers,11.2
Sifa,Tanker,163066,316373,2011,332.14,In Service,Oman Shipping Co,Oman Shipping Co,Oman Shipping Co,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,5280,31640,IFO 380,,,,,0,153,N,7RT-flex82T-B,flex82T,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,Wartsila 2-stroke,15.5,22.62,60,CSSC,South Korea,Oman,2247,Crude Tankers,
Izki,Tanker,164359,319439,2012,333,In Service,Oman Shipping Co,Oman Shipping Co,Oman Shipping Co,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,5280,29400,IFO 380,,15.6,,,0,153,N,7RT-flex84T,flex84T,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,Wartsila 2-stroke,18,22.52,60,CSSC,South Korea,Oman,5335,Crude Tankers,
Bukha,Tanker,164359,319439,2012,333,In Service,Oman Shipping Co,Oman Shipping Co,Oman Shipping Co,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,5280,29400,IFO 380,,15.6,,,0,153,N,7RT-flex84T,flex84T,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,Wartsila 2-stroke,15.6,21,60,CSSC,South Korea,Oman,5336,Crude Tankers,
FT Quarto,Chemical Bulk Tanker,11250,18000,2011,147.5,In Service,Petrolifera Tankers,Furtrans Denizcilik,Petrolifera Tankers,Italy,,IFO 180,Diesel 2-Stroke,,,2910,5916,,,,,,0,,N,8S35MC7.2,S35,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,15,9.75,22.4,MAN Energy Solutions,Turkey,Turkey,220,Chemical Tankers,
Stellar Lilac,Chem Parcel Tanker,7522,12601,2008,127.68,In Service,Setsuyo Kisen,Higaki Zosen,MOL Chemical Tankers,Panama,,IFO 380,Diesel 2-Stroke,,,1590,4440,IFO 380,,13.9,,,0,,N,6S35MC6.1,S35,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,13.2,8.72,19.6,MAN Energy Solutions,Japan,Japan,621,Chemical Tankers,
Precedence,Chem Parcel Tanker,5284,8956,2008,110,In Service,Adamas Marine,Hong Lam Marine,Adamas Marine,Malaysia,,IFO 380,Diesel 4-Stroke,,,440,2647,Unspec,,,,,0,,N,8DKM-32,DKM,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Daihatsu,12,7.9,18.6,Daihatsu,China P.R.,Singapore,62005,Chemical Tankers,
Bow Dalian,Chem Parcel Tanker,6583,9000,2012,119.62,In Service,Odfjell ASA,Odfjell ASA,Odfjell Asia II Pte.,Singapore,,MDO,Diesel 4-Stroke,,,1560,4000,,,,,,0,30,N,8L32/40,32/40,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,MAN Energy Solutions,13,7.8,18.6,MAN Energy Solutions,China P.R.,Norway,HT0124,Chemical Tankers,
Winner,Chemical Bulk Tanker,11254,16927,2008,144.71,In Service,Glory Shipmanagement,Glory Shipmanagement,Glory Shipmanagement,Singapore,,IFO 380,Diesel 2-Stroke,,,,4440,IFO 380,,,,,0,,N,6S35MC6.1,S35,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,13,8.8,23,MAN Energy Solutions,China P.R.,Singapore,YX006,Chemical Tankers,19.86
Ferni H,Chemical Bulk Tanker,11254,16927,2010,144.71,In Service,Navios Logistics,Navios Holdings,Navios Logistics,Liberia,,IFO 380,Diesel 2-Stroke,,,1800,4440,IFO 380,,,,,0,,N,6S35MC7.2,S35,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,13,8.8,23,MAN Energy Solutions,China P.R.,Greece,YX010,Chemical Tankers,19.86
Kamojang,Product Carrier,5570,6700,2011,108,In Service,Pertamina Direktorat,Pertamina,Pertamina Direktorat,Indonesia,,IFO 380,Diesel 4-Stroke,,,1200,2760,,,,,,0,,N,6L32,32,Diesel 4-Stroke,"Small Product Tankers 2-9,999 dwt",,Wartsila 4-stroke,12,6,19.2,Wartsila,Indonesia,Indonesia,8601,Product Tankers,
Soho Square,Product Carrier,61338,114900,2012,248.97,In Service,Zodiac Maritime,Zodiac Maritime,,Liberia,,IFO 180,Diesel 2-Stroke,,,2640,13560,IFO 380,,,,,0,80,N,6S50MC-C8.2,S50,Diesel 2-Stroke,"Aframax Products 85-124,999 dwt",,MAN B. & W.,15,14.96,43.8,MAN Energy Solutions,South Korea,United Kingdom,1848,Product Tankers,
Gold Point,Chemical & Oil Carrier,29717,51063,2011,183,In Service,PB Tankers,PB Tankers,PB Tankers,Malta,,IFO 380,Diesel 2-Stroke,,,2850,9480,,,,,,0,51.5,N,6S50MC-C8.2,S50,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,15.1,12.96,32.2,MAN Energy Solutions,South Korea,Italy,1312,Product Tankers,
You Shen 6,Chemical Unknown Carrier,5205,8246,2010,115.19,In Service,Dongzhan Shipping,Dongzhan Shipping,Dongzhan Shipping,China P.R.,,IFO 380,Diesel 4-Stroke,,,1050,2574,,,,,,0,,N,6N330-EN,N330,Diesel 4-Stroke,"Small Chemical Tankers 2-9,999 dwt",,Yanmar,12.5,6.8,18,Yanmar,China P.R.,China P.R.,PL0701,Chemical Tankers,
Island Splendor,Tanker,156651,296919,2011,330,In Service,Sinochem Group,Sinochem Group,Blue Light Chtring,Hong Kong,,IFO 380,Diesel 2-Stroke,,,3150,25480,IFO 380,,15.8,,,0,,N,7S80MC6.2,S80,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,MAN B. & W.,15.3,19.2,60,MAN Energy Solutions,China P.R.,China P.R.,H2422,Crude Tankers,
Sambu,Product Carrier,24167,29756,2011,180.03,In Service,Pertamina Direktorat,Pertamina,Pertamina Direktorat,Indonesia,,IFO 380,Diesel 2-Stroke,,,5781,6480,IFO 380,,,,,0,36.7,N,6S42MC7.2,S42,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,13,9,30.5,MAN Energy Solutions,China P.R.,Indonesia,CH0801,Product Tankers,
Senipah,Product Carrier,24167,29756,2014,180.03,In Service,Pertamina Direktorat,Pertamina,Pertamina Direktorat,Indonesia,,IFO 380,Diesel 2-Stroke,,,5781,6480,,,,,,0,36.7,N,6S42MC7.2,S42,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,,9,30.51,MAN Energy Solutions,China P.R.,Indonesia,CH0804,Product Tankers,
MR Aries,Chemical & Oil Carrier,30345,49999,2009,183.2,In Service,Empire Navigation,Alma Maritime,Trafigura Maritime,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,2730,9480,IFO 380,,14.8,,,0,,N,6S50MC-C8.2,S50,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,12,12.6,32.2,MAN Energy Solutions,China P.R.,Greece,6130019,Product Tankers,23.5
Maria Victoria V,Chemical Bulk Tanker,11709,17777,2008,151.75,In Service,SFL Corporation,Fredriksen Group,SC Shipping,Panama,,IFO 380,Diesel 2-Stroke,,,,4440,,,,,,0,,N,6S35MC6.1,S35,Diesel 2-Stroke,"Chemical Tankers 10,000+ dwt",,MAN B. & W.,13,9,23.3,MAN Energy Solutions,China P.R.,Norway,222,Chemical Tankers,15.6
Suez George,Tanker,83805,156644,2011,274.5,In Service,Empire Navigation,Alma Maritime,Koch Shipping,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,3060,18660,IFO 380,,,,,0,,N,6S70MC-C7.2,S70,Diesel 2-Stroke,"Suezmax 125-199,999 dwt",,MAN B. & W.,,17.02,48.05,MAN Energy Solutions,China P.R.,Greece,H1081,Crude Tankers,
Advantage Sun,Tanker,83850,156597,2012,274.5,In Service,Advantage Tankers,Advantage Tankers,Advantage Tankers,Marshall Is.,Pending,IFO 380,Diesel 2-Stroke,,,3060,18660,IFO 380,,,,,0,,N,6S70MC-C7.2,S70,Diesel 2-Stroke,"Suezmax 125-199,999 dwt",,MAN B. & W.,,17,48,MAN Energy Solutions,China P.R.,Switzerland,H1081,Crude Tankers,
Jag Leena,Tanker,81427,157672,2010,274.8,In Service,Great Eastern Shpg,Great Eastern Shpg,Great Eastern Shpg,India,Pending,IFO 380,Diesel 2-Stroke,,,2850,18660,IFO 380,,15.2,,,0,,N,6S70MC-C7.2,S70,Diesel 2-Stroke,"Suezmax 125-199,999 dwt",,MAN B. & W.,15,17.02,48,MAN Energy Solutions,South Korea,India,1856,Crude Tankers,
Maria,Tanker,81427,157523,2012,274.83,In Service,Euronav NV,Euronav NV,Euronav NV,Greece,,IFO 380,Diesel 2-Stroke,,,,18660,IFO 380,,15.2,,,0,,N,6S70MC-C7.2,S70,Diesel 2-Stroke,"Suezmax 125-199,999 dwt",,MAN B. & W.,15,17.02,48,MAN Energy Solutions,South Korea,Belgium,1860,Crude Tankers,
Nave Buena Suerte,Tanker,152727,297376,2011,330,In Service,Navios Acquisition,Navios Holdings,Navig8 Tankers,Hong Kong,,IFO 380,Diesel 2-Stroke,,,2925,25480,IFO 380,,,,,0,135,N,7S80MC6.2,S80,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,MAN B. & W.,15,21.52,60,MAN Energy Solutions,China P.R.,Greece,T3000-37,Crude Tankers,
Kourion,Chemical & Oil Carrier,29930,49996,2012,183,In Service,Polyar Tankers,Polyar Tankers,Norden A/S,Panama,,IFO 380,Diesel 2-Stroke,,,2880,9480,IFO 380,,14.9,,,0,52,N,6S50MC-C8.2,S50,Diesel 2-Stroke,"Handy Products Tankers 10-54,999 dwt",,MAN B. & W.,14.9,13,32.23,MAN Energy Solutions,South Korea,Greece,S5079,Product Tankers,35
Dan Sabia,Shuttle Tanker,36303,59317,2012,207,In Service,KNOT Offshore,Knutsen NYK,Transpetro,Danish Int'l,,IFO 380,Diesel 2-Stroke,,,8995,9960,,,,,,0,,N,6S50MC-C8.2,S50,Diesel 2-Stroke,"Panamax Tankers 55-84,999 dwt",Shuttle Tanker,MAN B. & W.,13.9,13.5,32.2,MAN Energy Solutions,China P.R.,Norway,N266,Crude Tankers,
Maran Arcturus,Tanker,161535,317052,2010,333.08,In Service,Maran Tankers Mgmt,Angelicoussis Group,Chevron Shpg Co,Greece,Pending,IFO 380,Diesel 2-Stroke,,,4620,31620,IFO 380,,16.7,,,0,,N,6S90ME-C8.2,S90,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,MAN B. & W.,16.7,20.7,60,MAN Energy Solutions,South Korea,Greece,5364,Crude Tankers,
Maran Antares,Tanker,161535,317052,2012,333,In Service,Maran Tankers Mgmt,Angelicoussis Group,Maran Tankers Mgmt,Greece,Pending,IFO 380,Diesel 2-Stroke,,,4620,31620,,,16.7,,,0,,N,6S90ME-C8.2,S90,Diesel 2-Stroke,"UL/VLCC 200,000+ dwt",,MAN B. & W.,16.7,21,60,MAN Energy Solutions,South Korea,Greece,5377,Crude Tankers,
