Name,Type,GT,Dwt,Built,LOA (m),Status,Owner,Group Owner,Operator,Flag State,SOx Scrubber Status,Main Engine Fuel Type,Power Type,Total Installed Diesel Cap. (kW),TEU,Auxiliary Engine 1 (mkW),Main Engine 1 (mkW),Main Bunker Fuel Type,Ancillary Engine Fuel Type,Design Speed,Main Consumption at Design Speed (tpd),Ice Class Equivalent (Fi-Sw),Ice_class_level,Price_NB,Ice Class (Ind),Main Engine Model,Main Engine Model Series,Power Type,SFC Vessel Types,OFC Vessel Types,Main Engine Model Designer,Speed (knots),Draught (m),Beam (m),Main Engine Model Designer group,Builder Country/Region,Owner Nationality/Region,Hull No,Fleet Type,Consumption (tpd)
Maximos A,Fully Cellular Container,30024,35971,2003,207.98,In Service,Arkas Shipping,Arkas Shipping,CMA CGM,Malta,,IFO 380,Diesel 2-Stroke,,2755,,21770,,,,,Category II,1,,Y,7S70MC-C7.1,S70,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,22.2,11.5,32.24,MAN Energy Solutions,Poland,Turkey,8200/6,Containerships,83
Atlantic Discoverer,Fully Cellular Container,28300,35600,2004,205,In Service,Atlantica Shipping,Atlantica Shipping,CMA CGM,Marshall Is.,,IFO 380,Diesel 2-Stroke,,2755,2520,21734,IFO 380,,,,Category II,1,,Y,7S70MC6.1,S70,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,21.5,11.5,32.24,MAN Energy Solutions,Poland,Norway,8200/7,Containerships,88
Kamokuiki,Fully Cellular Container,6368,8672,2000,132.2,In Service,Matson Inc,Matson Inc,Matson Inc,United States,,IFO 180,Diesel 4-Stroke,,707,800,6300,IFO 180,,,,Category II,1,,Y,8M43,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,17.5,7.4,19.4,Caterpillar,Germany,United States,192,Containerships,28.8
MSC Shirley,Fully Cellular Container,23691,30740,2000,188.1,Repairs,Freedom Shpg Mgmt,Freedom Shpg Mgmt,MSC,Liberia,,IFO 380,Diesel 2-Stroke,,2082,,17939,IFO 380,,,,Category II,1,,Y,6RTA72U,RTA72,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,Sulzer,20.4,11.5,30,Sulzer,Poland,United Kingdom,8229/1,Containerships,72
MSC Rhiannon,Fully Cellular Container,23652,29894,2001,188.1,In Service,Conbulk Shipping,Conbulk Shipping,MSC,Liberia,,IFO 380,Diesel 2-Stroke,,2078,,17939,,,,,Category II,1,,Y,6RTA72U,RTA72,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,Sulzer,20.4,11.5,30,Sulzer,Poland,Greece,8229/2,Containerships,72
Lobivia,Fully Cellular Container,23665,30400,2001,188.1,In Service,"Dauelsberg, Herm","Dauelsberg, Herm",CMA CGM,Liberia,,IFO 380,Diesel 2-Stroke,,2078,4800,17939,,,,,Category II,1,,Y,6RTA72U,RTA72,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,Sulzer,21,11.5,30,Sulzer,Poland,Germany,8229/3,Containerships,72
Marivia,Fully Cellular Container,23691,30740,2001,188.1,In Service,"Dauelsberg, Herm","Dauelsberg, Herm",Sealand,Liberia,,IFO 380,Diesel 2-Stroke,,2078,,17940,,,,,Category II,1,,Y,6RTA72U,RTA72,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,Sulzer,21.5,11.5,30,Sulzer,Poland,Germany,8229/4,Containerships,72
MSC Flaminia,Fully Cellular Container,75590,85823,2001,299.99,In Service,Conti Reederei,Reederei C-P Offen,MSC,Liberia,,IFO 380,Diesel 2-Stroke,,6750,9000,57054,,,,,Category II,1,,Y,10K98MC-C6.1,K98,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,25.6,14.5,40,MAN Energy Solutions,South Korea,Germany,4073,Containerships,230
MSC Ilona,Fully Cellular Container,75590,85890,2001,299.99,In Service,Conti Reederei,Reederei C-P Offen,MSC,Liberia,,IFO 380,Diesel 2-Stroke,,6750,9000,57054,,,,,Category II,1,,Y,10K98MC-C6.1,K98,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,25.6,14.5,40,MAN Energy Solutions,South Korea,Germany,4074,Containerships,230
AS Vega,Fully Cellular Container,23722,29240,2001,193,In Service,Ahrenkiel Steamship,MPC Group,Maersk,Liberia,,IFO 380,Diesel 2-Stroke,,1835,5400,16980,,,,,Category II,1,29,Y,6L70MC6.1,L70,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,21.3,9.7,28.2,MAN Energy Solutions,Poland,Germany,8138/12,Containerships,70
Ling Yun He,Fully Cellular Container,20723,25800,2000,179.7,In Service,COSCO Shipping Lines,China COSCO Shipping,COSCO Shipping Lines,China P.R.,Fitted,IFO 380,Diesel 2-Stroke,,1702,,16968,,,,,Category II,1,,Y,6L70MC Mk5,L70,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20.5,10.7,27.6,MAN Energy Solutions,China P.R.,China P.R.,180,Containerships,64
Calais Trader,Fully Cellular Container,25705,33795,2001,208.36,In Service,Lomar Shipping,Lomar Shipping,Hapag-Lloyd Cont,Malta,,IFO 380,Diesel 2-Stroke,,2524,,19810,,,,,Category II,1,,Y,7L70MC6.1,L70,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,21.5,11.4,29.8,MAN Energy Solutions,Germany,Greece,22,Containerships,83
Capitaine Dampier,Fully Cellular Container,16803,22967,2001,184.1,In Service,Neptune Pacific Line,PIL,Neptune Pacific Line,Singapore,,IFO 180,Diesel 2-Stroke,,1730,4200,13319,IFO 380,,,,Category II,1,,Y,6RTA62U,RTA62,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,Sulzer,20,9.88,25.3,Sulzer,Poland,Singapore,B170/127,Containerships,51
Sarayu,Fully Cellular Container,26718,34717,1999,210,In Service,Sima Marine (India),Simatech Shipping,Sima Marine (India),India,,IFO 380,Diesel 2-Stroke,,2452,,19810,,,,,Category II,1,,Y,7L70MC Mk5,L70,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,21,11.5,30.2,MAN Energy Solutions,Germany,U.A.E.,523,Containerships,75
Pamba 1,Fully Cellular Container,26718,34717,2000,210,In Service,Sima Marine (India),Simatech Shipping,Sima Marine (India),India,,IFO 380,Diesel 2-Stroke,,2550,4560,19810,,,,,Category II,1,,Y,7L70MC Mk5,L70,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,21,11.5,30.2,MAN Energy Solutions,Germany,U.A.E.,524,Containerships,75
Tokyo Express,Fully Cellular Container,54465,67145,2000,294,In Service,Hapag-Lloyd Cont,Hapag-Lloyd,Hapag-Lloyd Cont,Germany,,IFO 380,Diesel 2-Stroke,,4890,,40056,,,,,Category II,1,59,Y,7K98MC Mk5,K98,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,24,13.5,32.2,MAN Energy Solutions,South Korea,Germany,1191,Containerships,142
Seoul Express,Fully Cellular Container,54465,67150,2000,294,In Service,Hapag-Lloyd Cont,Hapag-Lloyd,Hapag-Lloyd Cont,Germany,,IFO 380,Diesel 2-Stroke,,4890,5000,40037,,,,,Category II,1,59,Y,7K98MC Mk5,K98,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,24,13.5,32.2,MAN Energy Solutions,South Korea,Germany,1192,Containerships,142
Rotterdam Express,Fully Cellular Container,54465,66975,2000,293.99,In Service,Hapag-Lloyd Cont,Hapag-Lloyd,Hapag-Lloyd Cont,Germany,,IFO 380,Diesel 2-Stroke,,4800,3800,15281,,,,,Category II,1,59,Y,7K98MC Mk5,K98,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,24,13.57,32.2,MAN Energy Solutions,South Korea,Germany,1193,Containerships,142
Qing Yun He,Fully Cellular Container,20624,25650,2000,179.7,In Service,COSCO Shipping Lines,China COSCO Shipping,COSCO Shipping Lines,China P.R.,,IFO 380,Diesel 2-Stroke,,1702,3420,16968,,,,,Category II,1,22.2,Y,6L70MC Mk5,L70,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20.2,10.7,27.6,MAN Energy Solutions,China P.R.,China P.R.,250-3,Containerships,64
Teng Yun He,Fully Cellular Container,20569,25800,2000,179.7,In Service,COSCO Shipping Lines,China COSCO Shipping,COSCO Shipping Lines,China P.R.,,IFO 380,Diesel 2-Stroke,,1702,,16968,,,,,Category II,1,22.2,Y,6L70MC Mk5,L70,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20.5,10.7,27.6,MAN Energy Solutions,China P.R.,China P.R.,178,Containerships,64
Fei Yun He,Fully Cellular Container,20569,25723,2000,179.7,In Service,COSCO Shipping Lines,China COSCO Shipping,COSCO Shipping Lines,China P.R.,,IFO 380,Diesel 2-Stroke,,1702,,16968,,,,,Category II,1,22.2,Y,6L70MC Mk5,L70,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20.5,10.7,27.6,MAN Energy Solutions,China P.R.,China P.R.,179,Containerships,64
He Bin,Fully Cellular Container,8986,11400,1999,135.6,In Service,Zhoushan Hefeng Shpg,Zhoushan Hefeng Shpg,COSCO Shipping Lines,China P.R.,,IFO 180,Diesel 2-Stroke,,834,,7135,Unspec,,,,Category II,1,,Y,5S50MC Mk4,S50,Diesel 2-Stroke,"Feeder 100-1,000",,MAN B. & W.,18,8.64,22.5,MAN Energy Solutions,China P.R.,China P.R.,MX438C,Containerships,28.6
He Yuan,Fully Cellular Container,9030,11400,2000,135.6,In Service,Qingdao Pengteng SM,Qingdao Pengteng SM,Dalian Jifa,Hong Kong,,IFO 180,Diesel 2-Stroke,,834,,7135,Unspec,,,,Category II,1,,Y,5S50MC Mk4,S50,Diesel 2-Stroke,"Feeder 100-1,000",,MAN B. & W.,18,8.64,22.5,MAN Energy Solutions,China P.R.,China P.R.,MX438D,Containerships,28.6
Maersk Penang,Fully Cellular Container,31333,38170,1998,210.1,In Service,Maersk,A.P. Moller,Maersk,Netherlands,,IFO 380,Diesel 2-Stroke,,2902,,28464,IFO 380,,22,,Category II,1,44,Y,8K80MC-C Mk3,K80,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,21.1,12.5,32.2,MAN Energy Solutions,Germany,Denmark,12,Containerships,108
Maersk Palermo,Fully Cellular Container,31333,37842,1998,210.1,In Service,Maersk,A.P. Moller,Maersk,Netherlands,,IFO 380,Diesel 2-Stroke,,2902,,28464,IFO 380,,22,,Category II,1,44,Y,8K80MC-C Mk3,K80,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,21.1,12.5,32.2,MAN Energy Solutions,Germany,Denmark,14,Containerships,108
Maersk Patras,Fully Cellular Container,31333,37845,1998,210.4,In Service,Maersk,A.P. Moller,Maersk,Singapore,,IFO 380,Diesel 2-Stroke,,2890,,28876,IFO 380,,22,,Category II,1,44,Y,8K80MC-C Mk3,K80,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,21,12.5,32.2,MAN Energy Solutions,Germany,Denmark,16,Containerships,108
Lion,Fully Cellular Container,19131,24973,2000,188.9,In Service,Element Shipmgmt,Element Shipmgmt,CMA CGM,Malta,,IFO 380,Diesel 2-Stroke,,1714,,16968,,,,,Category II,1,,Y,6L70MC Mk5,L70,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,22,10.5,26.5,MAN Energy Solutions,China P.R.,Greece,H1254A,Containerships,64
Fusion 2,Fully Cellular Container,3978,5273,1997,104.75,In Service,Chassis & Trailer,Chassis & Trailer,Chassis & Trailer,Ecuador,,IFO 380,Diesel 4-Stroke,,432,552,3519,,,,,Category II,1,,Y,8L32/40,32/40,Diesel 4-Stroke,"Feeder 100-1,000",,MAN Energy Solutions,15,6.55,16.4,MAN Energy Solutions,Romania,Ecuador,220,Containerships,
MC Trader,Fully Cellular Container,6674,8350,1998,132.48,In Service,Moreta Shipping,Moreta Shipping,Moreta Shipping,Philippines,,IFO 380,Diesel 4-Stroke,,660,,5939,MGO,,,,Category II,1,,Y,9L38,38,Diesel 4-Stroke,"Feeder 100-1,000",,Wartsila 4-stroke,17,7.2,19.2,Wartsila,Germany,Philippines,658,Containerships,28
MSC Sarah,Fully Cellular Container,53208,67600,2000,294,In Service,MSC,MSC,MSC,Liberia,,IFO 380,Diesel 2-Stroke,,4395,1900,41175,,,,,Category II,1,65,Y,9K90MC Mk5,K90,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,24,13.5,32.25,MAN Energy Solutions,South Korea,Italy,1262,Containerships,150
Jan Ritscher,Fully Cellular Container,25705,33100,1999,208,In Service,Gerd Ritscher KG,Gerd Ritscher KG,COSCO Shipping Lines,Liberia,,IFO 380,Diesel 2-Stroke,,2526,,19796,,,,,Category II,1,40,Y,7L70MC Mk5,L70,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,21,11.4,29.8,MAN Energy Solutions,Germany,Germany,18,Containerships,83
A2B Energy,Fully Cellular Container,3999,5300,1998,100.16,In Service,A2B-Online,A2B-Online,A2B-Online,Netherlands,,IFO 180,Diesel 4-Stroke,,508,,3825,Unspec,,,,Category II,1,,Y,TBD645-9,645,Diesel 4-Stroke,"Feeder 100-1,000",,MWM,15.5,6.56,18.2,Caterpillar,Germany,United Kingdom,1170,Containerships,17.5
Diamantis P.,Fully Cellular Container,23809,30340,1998,188.1,In Service,Euroseas,Eurobulk,MSC,Liberia,,IFO 380,Diesel 2-Stroke,,2008,2072,17939,IFO 380,,,,Category II,1,,Y,6RTA72U,RTA72,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,Sulzer,20.5,11.5,30,Sulzer,Poland,Greece,8145/2,Containerships,71
Med Cerkezkoy,Fully Cellular Container,9828,12919,1998,146.47,In Service,Medlog Shipping,MSC,Medlog Shipping,Turkey,,IFO 180,Diesel 4-Stroke,,1102,,9800,IFO 380,,,,Category II,1,,Y,7L58/64,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,20,8.4,22.7,MAN Energy Solutions,Germany,Italy,513/223,Containerships,42
Hai Hua,Fully Cellular Container,9828,12919,1999,146.42,In Service,Qingdao Pengteng SM,Qingdao Pengteng SM,Macrocean Intl Shpg,Hong Kong,,IFO 180,Diesel 4-Stroke,,1102,,9729,IFO 380,,,,Category II,1,,Y,7L58/64,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,20,8.4,22.7,MAN Energy Solutions,Romania,China P.R.,514/224,Containerships,42
FAS Dammam,Fully Cellular Container,9068,11116,1997,132,In Service,Armin Klingenberg,Armin Klingenberg,CMA CGM,Antigua & B.,,IFO 380,Diesel 4-Stroke,,847,,8399,Unspec,,,,Category II,1,,Y,8L48/60,48/60,Diesel 4-Stroke,"Feeder 100-1,000",,MAN Energy Solutions,17.5,8.68,22.8,MAN Energy Solutions,China P.R.,Germany,95-02,Containerships,35
Xin Long Yun 86,Fully Cellular Container,21583,30081,1998,183.2,In Service,Unknown Chinese,Unknown Chinese,COSCO Shipping Lines,China P.R.,,IFO 380,Diesel 2-Stroke,,2169,,12240,IFO 380,,,,Category II,1,45,Y,6S60MC6,S60,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,20,11.56,29.8,MAN Energy Solutions,Germany,China P.R.,664,Containerships,47.6
Thorsky,Fully Cellular Container,21583,30135,1999,183.2,In Service,Thor Dahl Shipping,Thor Dahl Shipping,Sealand,Liberia,,IFO 380,Diesel 2-Stroke,,2169,3552,12268,IFO 380,,,,Category II,1,,Y,6S60MC6,S60,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,20,11.56,29.8,MAN Energy Solutions,Germany,Norway,670,Containerships,47.6
Thorswind,Fully Cellular Container,21500,29700,1999,182.14,In Service,Thor Dahl Shipping,Thor Dahl Shipping,New Golden Sea Shpg,Liberia,,IFO 380,Diesel 2-Stroke,,2169,,12268,IFO 380,,,,Category II,1,40,Y,6S60MC6,S60,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,20,11.55,29.8,MAN Energy Solutions,Germany,Norway,671,Containerships,50.7
OEL Shravan,Fully Cellular Container,15929,22020,1998,167.95,In Service,Orient Express Lines,Transworld Group,Orient Express Lines,Panama,,IFO 180,Diesel 2-Stroke,,1608,3060,20835,IFO 380,,,,Category II,1,,Y,7RTA62U,RTA62,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,Sulzer,21,10.83,26.7,Sulzer,Germany,U.A.E.,304,Containerships,61
Devon,Fully Cellular Container,9966,13760,2008,148,In Service,TB Marine Hamburg,TB Marine Hamburg,MSC,Madeira,,IFO 380,Diesel 4-Stroke,,1118,1980,9736,,,,,Category II,1,,Y,7L58/64,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,19.6,8.5,23.25,MAN Energy Solutions,China P.R.,Germany,04-0420,Containerships,39.3
Bernadette,Fully Cellular Container,52726,65550,2009,294.13,In Service,Peter Dohle,Peter Dohle,MSC,Madeira,,IFO 380,Diesel 2-Stroke,,5301,13500,40040,,,,,Category II,1,,Y,7RT-flex96C,flex96C,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Wartsila 2-stroke,24.6,13.5,32.2,CSSC,China P.R.,Germany,515,Containerships,170
Blandine,Fully Cellular Container,52726,65700,2009,294.13,In Service,Peter Dohle,Peter Dohle,Feedertech,Madeira,,IFO 380,Diesel 2-Stroke,,5301,13824,40040,,,,,Category II,1,,Y,7RT-flex96C,flex96C,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Wartsila 2-stroke,24.6,13.5,32.2,CSSC,China P.R.,Germany,516,Containerships,170
Barbara,Fully Cellular Container,52726,65751,2010,294.13,In Service,Peter Dohle,Peter Dohle,COSCO Shipping Lines,Madeira,,IFO 380,Diesel 2-Stroke,,5301,13824,40040,,,,,Category II,1,,Y,7RT-flex96C,flex96C,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,Wartsila 2-stroke,24.6,13.5,32.2,CSSC,China P.R.,Germany,517,Containerships,170
Contship Box,Fully Cellular Container,7170,8200,2008,131.5,In Service,Contships Management,Contships Management,Heung-A Shipping,Cyprus,,IFO 180,Diesel 4-Stroke,,706,,6300,,,,,Category II,1,,Y,7M43C,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,17,7.65,19.2,Caterpillar,China P.R.,Greece,2045,Containerships,27
San Francisco II,Fully Cellular Container,50963,63355,2009,274.98,In Service,Conti Reederei,Reederei C-P Offen,ANL,Liberia,,IFO 380,Diesel 2-Stroke,,4892,,39970,,,,,Category II,1,70,Y,7K98MC-C6.1,K98,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,24.2,13.5,32.2,MAN Energy Solutions,Romania,Germany,4072,Containerships,142
Ontario II,Fully Cellular Container,50963,63300,2009,275,In Service,Conti Reederei,Reederei C-P Offen,CMA CGM,Liberia,,IFO 380,Diesel 2-Stroke,,4892,,39970,,,,,Category II,1,70,Y,7K98MC-C6.1,K98,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,24.2,13.5,32.2,MAN Energy Solutions,South Korea,Germany,4213,Containerships,142
Sagitta,Fully Cellular Container,36087,42250,2010,228,In Service,MPC Container Ships,MPC Group,MSC,Marshall Is.,Fitted,IFO 380,Diesel 2-Stroke,,3426,5328,28861,,,,,Category II,1,,Y,8K80MC-C6.2,K80,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,23.25,12.2,32.2,MAN Energy Solutions,Germany,Germany,558,Containerships,105
Ludwig Schulte,Fully Cellular Container,18334,23400,2008,175,In Service,Schulte Group,Schulte Group,Hapag-Lloyd Cont,Singapore,,IFO 180,Diesel 2-Stroke,,1740,2520,15820,IFO 380,,,,Category II,1,,Y,7S60MC-C7.1,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20.6,10.9,27.4,MAN Energy Solutions,China P.R.,Germany,368,Containerships,65
Iberian Express,Fully Cellular Container,9957,13760,2008,147.84,Repairs,Vroon BV,Vroon BV,,Gibraltar,,IFO 380,Diesel 4-Stroke,,1118,1711,9723,,,,,Category II,1,22.5,Y,7L58/64CD,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,19.5,8.5,23.25,MAN Energy Solutions,China P.R.,Netherlands,04-0424,Containerships,41
Indian Express,Fully Cellular Container,9957,13760,2008,148,In Service,Vroon BV,Vroon BV,Global Feeder Shpg,Gibraltar,,IFO 380,Diesel 4-Stroke,,1118,1464,9723,,,,,Category II,1,22.5,Y,7L58/64CD,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,19.6,8.5,23.25,MAN Energy Solutions,China P.R.,Netherlands,04-0425,Containerships,41
Andes,Fully Cellular Container,32901,35359,2007,224.2,In Service,NSC Schiffahrt,NSC Schiffahrt,,Liberia,,IFO 380,Diesel 2-Stroke,,2872,7360,22890,IFO 380,,,,Category II,1,,Y,7L70MC-C8.2,L70,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,21.3,12,30.5,MAN Energy Solutions,China P.R.,Germany,2047,Containerships,80
Songa Antofagasta,Fully Cellular Container,32901,35359,2008,224.2,In Service,Songa Container AS,Arne Blystad AS,Oman Container Lines,Liberia,,IFO 380,Diesel 2-Stroke,,2872,7360,22890,IFO 380,,,,Category II,1,,Y,7L70MC-C8.2,L70,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,21.3,12,30.5,MAN Energy Solutions,China P.R.,Norway,2049,Containerships,80
Austral,Fully Cellular Container,32901,35359,2008,224.2,In Service,NSC Schiffahrt,NSC Schiffahrt,Maersk,Liberia,,IFO 380,Diesel 2-Stroke,,2872,7360,22890,IFO 380,,,,Category II,1,,Y,7L70MC-C8.2,L70,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,21.3,12,30.5,MAN Energy Solutions,China P.R.,Germany,2051,Containerships,80
Angeles,Fully Cellular Container,32901,35359,2010,224.2,In Service,NSC Schiffahrt,NSC Schiffahrt,Great White Fleet,Liberia,,IFO 380,Diesel 2-Stroke,,2872,7360,22890,IFO 380,,,,Category II,1,,Y,7L70MC-C8.2,L70,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,21.3,12,30.5,MAN Energy Solutions,China P.R.,Germany,2053,Containerships,80
Angol,Fully Cellular Container,32901,35359,2010,224.2,In Service,NSC Schiffahrt,NSC Schiffahrt,Great White Fleet,Liberia,,IFO 380,Diesel 2-Stroke,,2872,7360,22890,IFO 380,,,,Category II,1,,Y,7L70MC-C8.2,L70,Diesel 2-Stroke,"Feeder 2-2,999 TEU",,MAN B. & W.,21.3,12,30.5,MAN Energy Solutions,China P.R.,Germany,2054,Containerships,80
Contship New,Fully Cellular Container,9966,13760,2007,148,In Service,Contships Management,Contships Management,CMA CGM,Cyprus,,IFO 380,Diesel 4-Stroke,,1100,,9800,,,,,Category II,1,22,Y,7L58/64,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,19.6,8.5,23.25,MAN Energy Solutions,China P.R.,Greece,KA406,Containerships,42.2
Hansa Rotenburg,Fully Cellular Container,18334,23600,2009,175,In Service,Leonhardt & Blumberg,Leonhardt & Blumberg,CMA CGM,Liberia,,IFO 380,Diesel 2-Stroke,,1740,3780,16660,,,,,Category II,1,,Y,7S60MC-C8.1,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20,10.9,27.4,MAN Energy Solutions,China P.R.,Germany,352,Containerships,52
William,Fully Cellular Container,18334,23400,2009,175,In Service,TB Marine Hamburg,TB Marine Hamburg,CMA CGM,Madeira,,IFO 180,Diesel 2-Stroke,,1740,5280,16660,IFO 380,,,,Category II,1,,Y,7S60MC-C8.1,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20,10.9,27.4,MAN Energy Solutions,China P.R.,Germany,359,Containerships,54
Seaboxer III,Fully Cellular Container,18480,23690,2010,176.91,In Service,Thenamaris,Thenamaris,MSC,Malta,,IFO 180,Diesel 2-Stroke,,1732,5016,16660,IFO 180,,,,Category II,1,,Y,7S60MC-C8.2,S60,Diesel 2-Stroke,"Feeder 1-1,999 TEU",,MAN B. & W.,20,10.9,27.4,MAN Energy Solutions,China P.R.,Greece,361,Containerships,54
Runa,Fully Cellular Container,6704,8200,2006,132.6,In Service,Brise Bereederungs,Brise Bereederungs,CMA CGM,Cyprus,,IFO 380,Diesel 4-Stroke,,672,888,6300,,,,,Category II,1,,Y,7M43,M43,Diesel 4-Stroke,"Feeder 100-1,000",,MaK,17.5,7.2,19.2,Caterpillar,China P.R.,Germany,2055,Containerships,26
JSP Bora,Fully Cellular Container,9957,13760,2007,147.87,In Service,Jebsen Shipping,Jebsen Shipping,MSC,Antigua & B.,,IFO 380,Diesel 4-Stroke,,1118,,9800,,,,,Category II,1,,Y,7L58/64,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,19.6,8.5,23.25,MAN Energy Solutions,China P.R.,Germany,04-0417,Containerships,38.5
Jette,Fully Cellular Container,9957,13760,2007,147.85,In Service,Jens & Waller KG,Jens & Waller KG,Maersk,Madeira,,IFO 380,Diesel 4-Stroke,,1118,,9730,,,,,Category II,1,,Y,7L58/64,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,19.5,8.5,23.25,MAN Energy Solutions,China P.R.,Germany,JLZ040415,Containerships,39
Cartagena Trader,Fully Cellular Container,35700,41500,2008,230.92,In Service,Lomar Shipping,Lomar Shipping,Hapag-Lloyd Cont,Malta,,IFO 380,Diesel 2-Stroke,,3534,,31990,,,,,Category II,1,53.5,Y,7K90MC-C6.1,K90,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,23.5,12,32.2,MAN Energy Solutions,China P.R.,Greece,1130,Containerships,122
Bach,Fully Cellular Container,35700,41500,2009,230.92,In Service,Borealis Maritime,Borealis Maritime,Zim Integrated Shpg,Liberia,,IFO 380,Diesel 2-Stroke,,3534,6160,31990,,,,,Category II,1,53.5,Y,7K90MC-C6.2,K90,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,23.5,12,32.2,MAN Energy Solutions,China P.R.,United Kingdom,1134,Containerships,122
JJ Sun,Fully Cellular Container,9948,13760,2008,148,In Service,Shanghai Jinjiang,Shanghai Jinjiang,Shanghai Jinjiang,Hong Kong,,IFO 380,Diesel 4-Stroke,,1118,,9723,,,,,Category II,1,,Y,7L58/64,58/64,Diesel 4-Stroke,"Feeder 1-1,999 TEU",,MAN Energy Solutions,19.5,8.5,23.25,MAN Energy Solutions,China P.R.,China P.R.,04-0419,Containerships,41
GH Zonda,Fully Cellular Container,36007,41973,2008,230.92,In Service,Celsius Shipping,Celsius Shipping,MSC,Marshall Is.,,IFO 380,Diesel 2-Stroke,,3534,6160,31990,,,,,Category II,1,50.5,Y,7K90MC-C6.1,K90,Diesel 2-Stroke,"Intermediate 3-7,999 TEU",,MAN B. & W.,23.5,12,32.2,MAN Energy Solutions,China P.R.,Denmark,1132,Containerships,128
