Name,Type,GT,Dwt,Built,LOA (m),Status,Owner,Group Owner,Operator,Flag State,SOx Scrubber Status,Main Engine Fuel Type,Power Type,Total Installed Diesel Cap. (kW),TEU,Auxiliary Engine 1 (mkW),Main Engine 1 (mkW),Main Bunker Fuel Type,Ancillary Engine Fuel Type,Design Speed,Main Consumption at Design Speed (tpd),Ice Class Equivalent (Fi-Sw),Ice_class_level,Price_NB,Ice Class (Ind),Main Engine Model,Main Engine Model Series,Power Type,SFC Vessel Types,OFC Vessel Types,Main Engine Model Designer,Speed (knots),Draught (m),Beam (m),Main Engine Model Designer group,Builder Country/Region,Owner Nationality/Region,Hull No,Fleet Type,Consumption (tpd)
Kite Bay,Open Hatch Carrier,25598,38330,2016,180,In Service,Pioneer Marine,Pioneer Marine,Pioneer Marine,Isle of Man,,IFO 380,Diesel 2-Stroke,,,,6100,,,,,IC,3,,Y,5RT-flex50-D,flex50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,Wartsila 2-stroke,14,10.5,32,CSSC,China P.R.,Singapore,GY312,Bulkers,20.7
Falcon Bay,Open Hatch Carrier,25598,38464,2015,179.95,In Service,Pioneer Marine,Pioneer Marine,Pioneer Marine,Isle of Man,,IFO 380,Diesel 2-Stroke,,,,6100,,,,,IC,3,,Y,5RT-flex50-D,flex50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,Wartsila 2-stroke,14,10.5,32,CSSC,China P.R.,Singapore,GY311,Bulkers,20.7
Paradise,Bulk Carrier,25557,46232,2003,183,Repairs,CSL Group,CSL Group,,Bahamas,,IFO 380,Diesel 2-Stroke,,,1830,9480,IFO 380,,,,IC,3,,Y,6S50MC-C8.1,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,14.3,11.81,30.95,MAN Energy Solutions,Japan,Canada,10341,Bulkers,
Shahriar Jahan,Bulk Carrier,25557,46232,2002,183,In Service,Brave Royal Shipping,Kabir Steel,Brave Royal Shipping,Bangladesh,,IFO 380,Diesel 2-Stroke,,,,9480,IFO 380,,,,IC,3,,Y,6S50MC-C8.1,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,12,11.81,30.95,MAN Energy Solutions,Japan,Bangladesh,10340,Bulkers,27
Interlink Activity,Open Hatch Carrier,25546,38710,2015,180,In Service,Interlink Ltd,Interlink Ltd,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,6100,IFO 380,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.7,10.5,32,MAN Energy Solutions,China P.R.,United States,TK1020,Bulkers,21
Interlink Mobility,Open Hatch Carrier,25546,38767,2015,180,In Service,Interlink Ltd,Interlink Ltd,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,6100,IFO 380,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.7,10.5,32,MAN Energy Solutions,China P.R.,United States,TK1011,Bulkers,21
Interlink Tenacity,Open Hatch Carrier,25546,38785,2016,180,In Service,Interlink Ltd,Interlink Ltd,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,6100,IFO 380,,14,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.7,10.5,32,MAN Energy Solutions,China P.R.,United States,TK1013,Bulkers,21
Interlink Capacity,Open Hatch Carrier,25546,38835,2016,179.95,In Service,Interlink Ltd,Interlink Ltd,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,6100,IFO 380,,14,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.5,32,MAN Energy Solutions,China P.R.,United States,TK1015,Bulkers,
Interlink Nobility,Open Hatch Carrier,25546,38748,2017,180,In Service,Interlink Ltd,Interlink Ltd,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,6100,IFO 380,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.7,10.5,32,MAN Energy Solutions,China P.R.,United States,TK1018,Bulkers,21
Interlink Dignity,Open Hatch Carrier,25546,38668,2015,179.95,In Service,Ocean Yield,Aker ASA,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,6100,IFO 380,,14,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13,10.5,32,MAN Energy Solutions,China P.R.,Norway,H0018,Bulkers,16.5
Interlink Quality,Open Hatch Carrier,25546,38717,2016,179.95,In Service,Interlink Ltd,Interlink Ltd,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,6100,IFO 380,,14,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13,10.5,32,MAN Energy Solutions,China P.R.,United States,H0020,Bulkers,16.5
Voge Sophie,Open Hatch Carrier,25546,38500,2019,179.95,In Service,Reederei H. Vogemann,Reederei H. Vogemann,Reederei H. Vogemann,Liberia,,IFO 380,Diesel 2-Stroke,,,,6100,IFO 380,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.7,10.5,32,MAN Energy Solutions,China P.R.,Germany,TK1025,Bulkers,21
Sea Eagle,Open Hatch Carrier,25546,38800,2019,180,In Service,Reederei H. Vogemann,Reederei H. Vogemann,Reederei H. Vogemann,Liberia,,IFO 380,Diesel 2-Stroke,,,,6100,IFO 380,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.7,10.5,32,MAN Energy Solutions,China P.R.,Germany,TK1026,Bulkers,21
Interlink Fidelity,Open Hatch Carrier,25546,38792,2015,180,In Service,Interlink Ltd,Interlink Ltd,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,6100,IFO 380,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.7,10.5,32,MAN Energy Solutions,China P.R.,United States,TK1010,Bulkers,21
Interlink Sagacity,Open Hatch Carrier,25546,38743,2015,180,In Service,Ocean Yield,Aker ASA,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,6100,IFO 380,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.7,10.5,32,MAN Energy Solutions,China P.R.,Norway,TK1012,Bulkers,21
Interlink Veracity,Open Hatch Carrier,25546,38763,2016,179.95,In Service,Interlink Ltd,Interlink Ltd,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,6100,IFO 380,,14,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.7,10.5,32,MAN Energy Solutions,China P.R.,United States,TK1014,Bulkers,21
Interlink Equality,Open Hatch Carrier,25546,38781,2016,179.95,In Service,Interlink Ltd,Interlink Ltd,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,6100,IFO 380,,14,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.7,10.5,32,MAN Energy Solutions,China P.R.,United States,TK1016,Bulkers,21
Interlink Fortuity,Open Hatch Carrier,25546,38734,2017,180,In Service,Interlink Ltd,Interlink Ltd,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,6100,IFO 380,,14,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.7,10.5,32,MAN Energy Solutions,China P.R.,United States,TK1017,Bulkers,21
Interlink Solidity,Open Hatch Carrier,25546,38749,2017,180,In Service,Interlink Ltd,Interlink Ltd,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,6100,IFO 380,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.7,10.5,32,MAN Energy Solutions,China P.R.,United States,TK1019,Bulkers,21
Interlink Priority,Open Hatch Carrier,25546,38709,2015,179.95,In Service,Ocean Yield,Aker ASA,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,4575,IFO 380,,14,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.7,10.5,32,MAN Energy Solutions,China P.R.,Norway,TK1021,Bulkers,21
Interlink Celerity,Open Hatch Carrier,25546,38762,2017,180,In Service,Interlink Ltd,Interlink Ltd,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,6100,IFO 380,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.7,10.5,32,MAN Energy Solutions,China P.R.,United States,TK1022,Bulkers,21
Interlink Amenity,Open Hatch Carrier,25546,38640,2018,179.95,In Service,Interlink Ltd,Interlink Ltd,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,6100,IFO 380,,14,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13,10.5,32,MAN Energy Solutions,China P.R.,United States,H0022,Bulkers,16.5
Interlink Ability,Open Hatch Carrier,25546,38683,2015,179.95,In Service,Interlink Ltd,Interlink Ltd,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,6100,IFO 380,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13,10.5,32,MAN Energy Solutions,China P.R.,United States,H0017,Bulkers,16.5
Interlink Probity,Open Hatch Carrier,25546,38635,2015,179.95,In Service,Interlink Ltd,Interlink Ltd,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,6100,IFO 380,,,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13,10.5,32,MAN Energy Solutions,China P.R.,United States,H0019,Bulkers,16.5
Interlink Utility,Open Hatch Carrier,25546,38706,2016,179.95,In Service,Interlink Ltd,Interlink Ltd,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,6100,IFO 380,,14,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13,10.5,32,MAN Energy Solutions,China P.R.,United States,H0021,Bulkers,16.5
True Love,Bulk Carrier,25515,38762,2015,179.95,In Service,Aquavita Intl,Aquavita Intl,Aquavita Intl,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,2400,6100,,,,,IC,3,,Y,5RT-flex50-D,flex50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,Wartsila 2-stroke,13.8,10.5,32,CSSC,China P.R.,Ukraine,CX0365,Bulkers,
Dolce Vita,Bulk Carrier,25515,38690,2015,179.95,In Service,Aquavita Intl,Aquavita Intl,Aquavita Intl,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,1980,6100,,,,,IC,3,,Y,5RT-flex50-D,flex50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,Wartsila 2-stroke,15.2,10.5,32,CSSC,China P.R.,Ukraine,CX0366,Bulkers,
Ernst Oldendorff,Open Hatch Carrier,25431,38330,2015,179.99,In Service,Oldendorff Carriers,Oldendorff Carriers,Oldendorff Carriers,Malta,,IFO 380,Diesel 2-Stroke,,,1950,8900,IFO 380,,,,IC,3,23,Y,5S50ME-B9.2,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.5,30.01,MAN Energy Solutions,China P.R.,Germany,JLZ9120422,Bulkers,
Eckert Oldendorff,Open Hatch Carrier,25431,38330,2014,179.99,In Service,Oldendorff Carriers,Oldendorff Carriers,Oldendorff Carriers,Malta,,IFO 380,Diesel 2-Stroke,,,1950,8900,IFO 380,,,,IC,3,,Y,5S50ME-B9.2,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.5,30.01,MAN Energy Solutions,China P.R.,Germany,JLZ9120417,Bulkers,
Emma Oldendorff,Open Hatch Carrier,25431,38330,2014,179.99,In Service,Oldendorff Carriers,Oldendorff Carriers,Oldendorff Carriers,Malta,,IFO 380,Diesel 2-Stroke,,,1950,8900,IFO 380,,,,IC,3,,Y,5S50ME-B9.2,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.5,30.01,MAN Energy Solutions,China P.R.,Germany,JLZ9120418,Bulkers,
Elsa Oldendorff,Open Hatch Carrier,25431,38330,2015,179.99,In Service,Oldendorff Carriers,Oldendorff Carriers,Oldendorff Carriers,Malta,,IFO 380,Diesel 2-Stroke,,,1950,8900,IFO 380,,,,IC,3,23,Y,5S50ME-B9.2,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.5,30,MAN Energy Solutions,China P.R.,Germany,JLZ9120421,Bulkers,
Elisabeth Oldendorff,Open Hatch Carrier,25431,38330,2015,179.99,In Service,Oldendorff Carriers,Oldendorff Carriers,Oldendorff Carriers,Malta,,IFO 380,Diesel 2-Stroke,,,1950,8900,IFO 380,,,,IC,3,,Y,5S50ME-B9.2,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.52,30.01,MAN Energy Solutions,China P.R.,Germany,JLZ9120423,Bulkers,
Erna Oldendorff,Open Hatch Carrier,25431,38330,2016,179.99,In Service,Oldendorff Carriers,Oldendorff Carriers,Oldendorff Carriers,Malta,,IFO 380,Diesel 2-Stroke,,,1950,8900,IFO 380,,,,IC,3,,Y,5S50ME-B9.2,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.5,30.01,MAN Energy Solutions,China P.R.,Germany,JLZ9120425,Bulkers,
Edwine Oldendorff,Open Hatch Carrier,25431,38330,2016,179.99,In Service,Oldendorff Carriers,Oldendorff Carriers,Oldendorff Carriers,Malta,,IFO 380,Diesel 2-Stroke,,,1950,8900,IFO 380,,,,IC,3,,Y,5S50ME-B9.2,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,13.8,10.5,30.01,MAN Energy Solutions,China P.R.,Germany,JLZ9120424,Bulkers,19.7
Edward Oldendorff,Open Hatch Carrier,25431,38330,2015,179.99,In Service,Oldendorff Carriers,Oldendorff Carriers,Oldendorff Carriers,Malta,,IFO 380,Diesel 2-Stroke,,,1950,8900,IFO 380,,,,IC,3,23,Y,5S50ME-B9.2,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.5,30.01,MAN Energy Solutions,China P.R.,Germany,JLZ9120420,Bulkers,
Eibe Oldendorff,Open Hatch Carrier,25431,38330,2015,179.99,In Service,Oldendorff Carriers,Oldendorff Carriers,Oldendorff Carriers,Malta,Fitted,IFO 380,Diesel 2-Stroke,,,1950,8900,IFO 380,,,,IC,3,,Y,5S50ME-B9.2,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.52,29.99,MAN Energy Solutions,China P.R.,Germany,JLZ9120419,Bulkers,
Hemus,Bulk Carrier,25327,42704,2008,186.45,In Service,Navibulgar,Navibulgar,Navibulgar,Malta,,IFO 380,Diesel 2-Stroke,,,,9960,,,,,Category II,1,,Y,6S50MC-C8.1,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,11.81,30,MAN Energy Solutions,Bulgaria,Bulgaria,515,Bulkers,
Stara Planina,Bulk Carrier,25327,42704,2007,186.43,In Service,Navibulgar,Navibulgar,Navibulgar,Malta,,IFO 380,Diesel 2-Stroke,,,,9780,,,,,Category II,1,,Y,6S50MC-C7.1,S50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,14.3,11.81,30,MAN Energy Solutions,Bulgaria,Bulgaria,516,Bulkers,
Murgash,Bulk Carrier,25312,41675,2006,186.45,In Service,Navibulgar,Navibulgar,Navibulgar,Malta,,IFO 380,Diesel 2-Stroke,,,,10640,,,,,Category II,1,,Y,8L50MC6.1,L50,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,14.5,11.48,30,MAN Energy Solutions,Bulgaria,Bulgaria,512,Bulkers,29.5
Tczew,Open Hatch Carrier,25278,38520,2017,179.99,In Service,Polish Steamship Co,Polish Steamship Co,Polish Steamship Co,Liberia,,IFO 380,Diesel 2-Stroke,,,,8900,,,,,IC,3,22.5,Y,5S50ME-B9.2,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14.3,10.5,30,MAN Energy Solutions,China P.R.,Poland,BC38K-PZ05,Bulkers,
Sopot,Open Hatch Carrier,25278,38520,2019,179.99,In Service,Polish Steamship Co,Polish Steamship Co,Polish Steamship Co,Liberia,,IFO 380,Diesel 2-Stroke,,,1950,6050,,,,,IC,3,22.5,Y,5S50ME-B9.2,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.5,30,MAN Energy Solutions,China P.R.,Poland,BC38K-PZ08,Bulkers,
Armia Krajowa,Open Hatch Carrier,25278,39071,2016,179.99,In Service,Polish Steamship Co,Polish Steamship Co,Polish Steamship Co,Liberia,,IFO 380,Diesel 2-Stroke,,,,6050,,,,,IC,3,,Y,5S50ME-B9.2,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.5,30,MAN Energy Solutions,China P.R.,Poland,BC38K-PZ01,Bulkers,
Legiony Polskie,Open Hatch Carrier,25278,39070,2016,179.99,In Service,Polish Steamship Co,Polish Steamship Co,Polish Steamship Co,Liberia,,IFO 380,Diesel 2-Stroke,,,,6050,,,,,IC,3,,Y,5S50ME-B9.2,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14.2,10.5,30,MAN Energy Solutions,China P.R.,Poland,BC38K-PZ02,Bulkers,
Drawno,Open Hatch Carrier,25278,39092,2018,179.99,In Service,Polish Steamship Co,Polish Steamship Co,Polish Steamship Co,Liberia,,IFO 380,Diesel 2-Stroke,,,,8900,,,,,IC,3,22.5,Y,5S50ME-B9.2,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.5,30,MAN Energy Solutions,China P.R.,Poland,BC38K-PZ06,Bulkers,
Karlino,Open Hatch Carrier,25278,39035,2019,179.99,In Service,Polish Steamship Co,Polish Steamship Co,Polish Steamship Co,Liberia,,IFO 380,Diesel 2-Stroke,,,,6050,,,,,IC,3,22.5,Y,5S50ME-B9.2,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,,10.5,30,MAN Energy Solutions,China P.R.,Poland,BC38K-PZ07,Bulkers,
Vika,Bulk Carrier,25206,41425,1998,186.45,In Service,Sadent Shipping,Sadent Shipping,Sadent Shipping,Belize,,IFO 380,Diesel 2-Stroke,,1102,,8340,,,,,Category II,1,,Y,6L60MC-E Mk3,L60,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,14.5,11.48,30,MAN Energy Solutions,Bulgaria,Cyprus,508,Bulkers,33
Victoriya,Bulk Carrier,25190,41260,1995,186.45,In Service,Victoria Shipping,Victoria Shipping,Victoria Shipping,Belize,,IFO 380,Diesel 2-Stroke,,0,,8338,,,,,,0,,Y,6DKRN60/195,60/195,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,14,11.48,30.05,MAN Energy Solutions,Bulgaria,Greece,502,Bulkers,33
Ning Long Hai 8,Bulk Carrier,25161,41076,2012,189.99,In Service,Taizhou Ninglong,Taizhou Ninglong,Taizhou Ninglong,China P.R.,,IFO 380,Diesel 2-Stroke,,,,6480,,,,,Category II,1,,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,10.63,30.2,MAN Energy Solutions,China P.R.,China P.R.,,Bulkers,
Tai Ping Shan 26,Bulk Carrier,25155,41108,2013,189.99,In Service,Taizhou Taiping,Taizhou Taiping,Taizhou Taiping,China P.R.,,IFO 380,Diesel 2-Stroke,,,,6480,,,,,Category II,1,,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,10.8,30.5,MAN Energy Solutions,China P.R.,China P.R.,,Bulkers,
KSL Fuyang,Open Hatch Carrier,25079,37535,2014,179.9,In Service,Nanjing King Ship,Nanjing King Ship,Nanjing King Ship,Hong Kong,,IFO 380,Diesel 2-Stroke,,406,,8730,,,,,Category II,1,,Y,6RT-flex48T-D,flex48T,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,Wartsila 2-stroke,14.9,9.5,30,CSSC,China P.R.,China P.R.,TK1007,Bulkers,
KSL Chaoyang,Open Hatch Carrier,25079,38466,2014,179.9,In Service,Nanjing King Ship,Nanjing King Ship,Nanjing King Ship,Hong Kong,,IFO 380,Diesel 2-Stroke,,406,,8730,,,,,Category II,1,,Y,6RT-flex48T-D,flex48T,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,Wartsila 2-stroke,14.9,9.5,30,CSSC,China P.R.,China P.R.,TK1008,Bulkers,
KSL Anyang,Open Hatch Carrier,25079,37537,2014,179.9,In Service,Nanjing King Ship,Nanjing King Ship,Nanjing King Ship,Hong Kong,,IFO 380,Diesel 2-Stroke,,406,1890,6120,,,,,ID,2,,Y,6RT-flex48T-D,flex48T,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,Wartsila 2-stroke,14.9,9.5,30,CSSC,China P.R.,China P.R.,TK1006,Bulkers,
KSL Danyang,Open Hatch Carrier,25079,38508,2015,179.9,In Service,Nanjing King Ship,Nanjing King Ship,Nanjing King Ship,Hong Kong,,IFO 380,Diesel 2-Stroke,,406,,8730,,,,,Category II,1,,Y,6RT-flex48T-D,flex48T,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,Wartsila 2-stroke,14.9,9.5,30,CSSC,China P.R.,China P.R.,TK1009,Bulkers,
Balgarka,Bulk Carrier,25065,41327,2004,186.45,In Service,Navibulgar,Navibulgar,Navibulgar,Malta,,IFO 380,Diesel 2-Stroke,,,,11520,,,,,Category II,1,,Y,6L60MC6.1,L60,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,14.6,11.47,30,MAN Energy Solutions,Bulgaria,Bulgaria,510,Bulkers,34
Tian Long Xing,Bulk Carrier,24964,37944,1995,186.58,In Service,Shanghai Time Shpg.,Shanghai Time Shpg.,Shanghai Time Shpg.,China P.R.,,IFO 380,Diesel 2-Stroke,,,,6130,,,,,Category II,1,,Y,6L50MC Mk1,L50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.8,29,MAN Energy Solutions,Germany,China P.R.,99,Bulkers,25.7
Interlink Affinity,Open Hatch Carrier,24940,39046,2016,179.9,In Service,Interlink Ltd,Interlink Ltd,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,8900,IFO 180,,14,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.6,30,MAN Energy Solutions,China P.R.,United States,ZZ056,Bulkers,20.9
Interlink Eternity,Open Hatch Carrier,24940,39094,2019,179.9,In Service,Ocean Yield,Aker ASA,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,2400,6050,IFO 180,,14,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.6,30,MAN Energy Solutions,China P.R.,Norway,ZZ059,Bulkers,20.9
Interlink Audacity,Open Hatch Carrier,24940,39100,2016,179.9,In Service,Interlink Ltd,Interlink Ltd,Interlink Ltd,Marshall Is.,,IFO 380,Diesel 2-Stroke,,,,8900,IFO 180,,14,,IC,3,,Y,5S50ME-B9.3,S50,Diesel 2-Stroke,"Handysize Bulkers 10-39,999 dwt",,MAN B. & W.,14,10.6,30,MAN Energy Solutions,China P.R.,United States,ZZ057,Bulkers,20.9
Zhong Chang 298,Bulk Carrier,24919,41600,2012,189.99,In Service,Zhoushan Zhongchang,Zhongchang Shanghai,Zhoushan Zhongchang,China P.R.,,IFO 380,Diesel 2-Stroke,,,,6480,,,,,Category II,1,,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,13.8,10.48,30.2,MAN Energy Solutions,China P.R.,China P.R.,,Bulkers,
Dong Fang 08,Bulk Carrier,24798,41380,2013,189.99,In Service,Hua Yuan Shpg.,Hua Yuan Shpg.,Hua Yuan Shpg.,China P.R.,,IFO 380,Diesel 2-Stroke,,,,6480,,,,,Category II,1,,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,10.5,30.2,MAN Energy Solutions,China P.R.,China P.R.,,Bulkers,
Hua Hang Rong Yu,Bulk Carrier,24773,40569,2011,189.99,In Service,Central China Shpg,Wuhan XG,Central China Shpg,China P.R.,,IFO 380,Diesel 2-Stroke,,,,6480,,,,,Category II,1,,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,10.48,30.2,MAN Energy Solutions,China P.R.,China P.R.,,Bulkers,
Zhong Chang 288,Bulk Carrier,24750,41541,2012,189.99,In Service,Zhoushan Zhongchang,Zhongchang Shanghai,Zhoushan Zhongchang,China P.R.,,IFO 380,Diesel 2-Stroke,,,,6480,,,,,Category II,1,,Y,6S42MC7.2,S42,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,,10.49,30.2,MAN Energy Solutions,China P.R.,China P.R.,ZJQF2011-2,Bulkers,
Petra III,Bulk Carrier,24606,41337,1990,182.8,Long Term Storage (>28 days),Linter LLC,Linter LLC,Linter LLC,Panama,,IFO 380,Diesel 2-Stroke,,842,2464,8385,IFO 380,,,,IC,3,,Y,5L60MC Mk1,L60,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,14,11.2,30.5,MAN Energy Solutions,South Korea,Russia,692,Bulkers,28
Petra I,Bulk Carrier,24606,41337,1991,182.8,Long Term Storage (>28 days),Linter LLC,Linter LLC,Linter LLC,Panama,,IFO 380,Diesel 2-Stroke,,842,2464,8385,IFO 380,,,,IC,3,,Y,5L60MC Mk1,L60,Diesel 2-Stroke,"Handymax Bulkers 40-64,999 dwt",,MAN B. & W.,14,11.22,30.5,MAN Energy Solutions,South Korea,Russia,695,Bulkers,24
